id,x,y,z,name,text,world_id,catalog
5628,734405.767578,450229.007812,-18173.539062,织衣蛛,,1.0,62.0
56280,219954.258416,176452.673695,-16674.337158,行鹭羽,,1.0,231.0
56281,220109.749006,171332.135922,-16203.087159,行鹭羽,,1.0,231.0
56282,220098.785702,171611.58978,-16222.601349,行鹭羽,,1.0,231.0
56283,221167.820131,162041.622885,-15138.176082,行鹭羽,,1.0,231.0
56284,221167.820131,162541.321305,-15115.464984,行鹭羽,,1.0,231.0
56285,220912.875558,162041.622885,-15049.303558,行鹭羽,,1.0,231.0
56286,218841.058139,155510.605613,-13889.71954,行鹭羽,,1.0,231.0
56287,218841.058139,155851.822682,-13895.165717,行鹭羽,,1.0,231.0
56288,217840.136621,155999.748221,-13898.051233,行鹭羽,,1.0,231.0
56289,219454.350082,155654.65299,-13893.168906,行鹭羽,,1.0,231.0
5629,716448.011719,431319.070312,-19670.177734,织衣蛛,,1.0,62.0
56290,218586.11355,155141.618551,-13881.516834,行鹭羽,,1.0,231.0
56291,213950.81573,150410.174549,-13542.277354,行鹭羽,,1.0,231.0
56292,213840.518817,150740.10959,-13511.441014,行鹭羽,,1.0,231.0
56293,213771.033776,150808.432688,-13500.251784,行鹭羽,,1.0,231.0
56294,201221.738477,150814.987159,-11403.791222,行鹭羽,,1.0,231.0
56295,201454.218971,151515.568282,-11390.78583,行鹭羽,,1.0,231.0
56296,201054.961199,151769.92435,-11389.017271,行鹭羽,,1.0,231.0
56297,204025.321302,151150.64349,-11452.354254,行鹭羽,,1.0,231.0
56298,204368.753374,151932.946073,-11442.626516,行鹭羽,,1.0,231.0
56299,203858.544016,152460.777489,-11451.670215,行鹭羽,,1.0,231.0
5630,716476.6875,431444.488281,-19594.943359,织衣蛛,,1.0,62.0
56300,203301.328913,151938.703605,-11451.234392,行鹭羽,,1.0,231.0
56301,203770.376721,151698.159521,-11447.663139,行鹭羽,,1.0,231.0
56302,207997.743152,151921.43443,-12082.840458,行鹭羽,,1.0,231.0
56303,207584.541189,152285.109045,-11975.470787,行鹭羽,,1.0,231.0
56304,207830.965874,152410.577049,-11992.319466,行鹭羽,,1.0,231.0
56305,219768.269758,181631.191431,-17155.682444,行鹭羽,,1.0,231.0
56306,219534.427146,181344.002312,-17160.429266,行鹭羽,,1.0,231.0
56307,219534.427146,180845.951006,-17184.505142,行鹭羽,,1.0,231.0
56308,223132.796274,184167.976952,-16621.825645,行鹭羽,,1.0,231.0
56309,223044.628979,183880.787833,-16666.829074,行鹭羽,,1.0,231.0
5631,705117.175781,429875.351562,-18966.556641,织衣蛛,,1.0,62.0
56310,223044.628979,183260.211385,-16668.030505,行鹭羽,,1.0,231.0
56311,231866.235755,177300.889257,-16964.44393,行鹭羽,,1.0,231.0
56312,231866.235755,177816.777943,-16922.642308,行鹭羽,,1.0,231.0
56313,231363.952917,177790.031872,-16942.995624,行鹭羽,,1.0,231.0
56314,241075.502085,177311.878443,-16151.289933,行鹭羽,,1.0,231.0
56315,241075.502085,177546.664993,-16125.553333,行鹭羽,,1.0,231.0
56316,240561.887876,177513.831943,-16084.609695,行鹭羽,,1.0,231.0
56317,237671.580484,170594.628549,-16109.215049,行鹭羽,,1.0,231.0
56318,238302.143234,171284.392093,-16143.550744,行鹭羽,,1.0,231.0
56319,238266.017611,170359.841999,-15998.149627,行鹭羽,,1.0,231.0
5632,713159.910156,433338.324219,-19070.013672,织衣蛛,,1.0,62.0
56320,234244.907369,165593.948889,-15828.448985,行鹭羽,,1.0,231.0
56321,233194.558752,166168.365917,-15984.894098,行鹭羽,,1.0,231.0
56322,233402.767602,165561.115839,-15925.985645,行鹭羽,,1.0,231.0
56323,239859.886928,157837.029902,-12463.816165,行鹭羽,,1.0,231.0
56324,239859.886924,159437.038013,-12377.62835,行鹭羽,,1.0,231.0
56325,238729.676181,159247.933436,-12462.853996,行鹭羽,,1.0,231.0
56326,240745.574062,158519.190808,-12275.404369,行鹭羽,,1.0,231.0
56327,236741.811989,152617.071098,-12064.198702,行鹭羽,,1.0,231.0
56328,236410.055059,152701.035162,-12173.674097,行鹭羽,,1.0,231.0
56329,236243.277781,151533.514525,-11843.414684,行鹭羽,,1.0,231.0
5633,729960.939796,438617.255403,-20013.804036,织衣蛛,,1.0,62.0
56330,236155.110486,152028.60999,-12011.584858,行鹭羽,,1.0,231.0
56331,219236.087795,151007.804955,-14226.156077,行鹭羽,,1.0,231.0
56332,219236.087795,151242.591506,-14223.382004,行鹭羽,,1.0,231.0
56333,223427.56972,159142.337699,-14773.4816,行鹭羽,,1.0,231.0
56334,222739.824265,159588.628365,-14737.991144,行鹭羽,,1.0,231.0
56335,222651.65697,159109.504649,-14648.969592,行鹭羽,,1.0,231.0
56336,223331.572943,158636.810281,-14752.418289,行鹭羽,,1.0,231.0
56337,239904.34431,183761.434459,-16967.142413,行鹭羽,,1.0,231.0
56338,239769.76183,184372.6318,-16977.226374,行鹭羽,,1.0,231.0
56339,239602.437294,184567.667892,-16930.50873,行鹭羽,,1.0,231.0
5634,729509.261719,442195.113281,-18759.195312,织衣蛛,,1.0,62.0
56340,238946.197801,184317.703162,-16977.728623,行鹭羽,,1.0,231.0
56341,240423.13008,184179.166135,-16962.040268,行鹭羽,,1.0,231.0
56342,201119.538809,166311.184036,-10436.803892,结结蕨,,1.0,201.0
56343,200528.626614,166724.177548,-10445.373539,结结蕨,,1.0,201.0
56344,197036.202167,156466.090243,-9380.764833,结结蕨,,1.0,201.0
56345,196023.156497,157507.020313,-9418.714355,结结蕨,,1.0,201.0
56346,225588.599306,190781.422149,-17544.016492,结结蕨,,1.0,201.0
56347,225209.159109,189831.504985,-17617.956748,结结蕨,,1.0,201.0
56348,234157.389933,183576.002536,-17909.878593,板刷狸绒,,1.0,211.0
56349,233496.877391,186925.435379,-18932.517762,板刷狸绒,,1.0,211.0
5635,729791.222145,440830.613927,-19289.855252,织衣蛛,,1.0,62.0
56350,232645.379882,185667.560246,-18619.250909,板刷狸绒,,1.0,211.0
56351,212169.913817,183668.817542,-17224.630341,板刷狸绒,,1.0,211.0
56352,213318.214281,183955.093831,-17398.086176,板刷狸绒,,1.0,211.0
56353,225372.174078,158609.231956,-16333.098546,板刷狸绒,,1.0,211.0
56354,225069.622352,157497.755847,-16228.839259,板刷狸绒,,1.0,211.0
56355,224042.894104,147431.346961,-14303.616597,板刷狸绒,,1.0,211.0
56356,225456.361192,147240.414016,-14384.659218,板刷狸绒,,1.0,211.0
56357,199283.148955,163924.855292,-10048.057167,抱抱绒团,,1.0,56.0
56358,203166.124853,166698.994196,-10375.414902,抱抱绒团,,1.0,56.0
56359,201320.266281,157369.869726,-9914.261777,抱抱绒团,,1.0,56.0
5636,767457.032227,428385.09375,-23324.001953,风铃子,,1.0,64.0
56360,200499.376715,162922.164682,-10384.297339,抱抱绒团,,1.0,56.0
56361,206560.078164,174616.062188,-14399.403043,草裙毛团,,1.0,210.0
56362,217732.117124,185019.369582,-17709.090072,草裙毛团,,1.0,210.0
56363,219778.746484,190576.863682,-17855.407217,草裙毛团,,1.0,210.0
56364,216137.156967,189255.021018,-17524.339096,草裙毛团,,1.0,210.0
56365,220141.073117,155067.614494,-13846.496163,草裙毛团,,1.0,210.0
56366,217383.201404,156549.246042,-13874.324188,草裙毛团,,1.0,210.0
56367,212689.490213,153147.614567,-13722.313724,草裙毛团,,1.0,210.0
56368,237336.121175,159324.582484,-12475.402037,草裙毛团,,1.0,210.0
56369,239418.778457,161041.776294,-12380.008741,草裙毛团,,1.0,210.0
5637,765827.481445,429107.199219,-23295.044922,风铃子,,1.0,64.0
56370,243022.817907,178816.237566,-16162.345987,草裙毛团,,1.0,210.0
56371,242947.363283,182148.809625,-16755.323768,草裙毛团,,1.0,210.0
56372,212015.126668,177039.659382,-15640.544428,草裙毛团,,1.0,210.0
56373,200535.329334,165890.588594,-10259.380953,绒领毛团,,1.0,230.0
56374,197071.009501,156876.830891,-9359.403182,绒领毛团,,1.0,230.0
56375,225532.886487,190278.474771,-17413.730035,绒领毛团,,1.0,230.0
56376,228164.06473,187820.147773,-17493.692421,盗面毛团,,1.0,232.0
56377,205361.811846,166386.310242,-10475.820273,盗面毛团,,1.0,232.0
56378,244840.16543,176948.971066,-15484.453091,盗面毛团,,1.0,232.0
56379,251726.222564,183343.706229,-14033.606752,盗面毛团,,1.0,232.0
5638,766015.96875,428818.890625,-23432.978516,风铃子,,1.0,64.0
56380,241736.574487,165390.148917,-12740.039449,盗面毛团,,1.0,232.0
56381,228196.148253,190243.793344,-17484.778618,草裙毛团,,1.0,210.0
56382,223857.831184,188098.80902,-17114.197263,草裙毛团,,1.0,210.0
56383,222389.829924,190861.794701,-17732.72973,草裙毛团,,1.0,210.0
56384,214303.850095,174802.809445,-15460.002891,草裙毛团,,1.0,210.0
56385,224291.692635,178535.548307,-17140.323465,草裙毛团,,1.0,210.0
56386,222399.00323,172963.621983,-16656.638587,草裙毛团,,1.0,210.0
56387,228644.742324,177425.219804,-16918.735149,草裙毛团,,1.0,210.0
56388,228414.931888,172189.393654,-15776.018261,草裙毛团,,1.0,210.0
56389,241350.0,183120.0,-16890.0,沙沙毛团,,1.0,192.0
5639,765483.162109,429025.246094,-23316.550781,风铃子,,1.0,64.0
56390,240710.000746,184960.0,-16834.221143,沙沙毛团,,1.0,192.0
56391,237398.012147,184473.944686,-16967.35866,沙沙毛团,,1.0,192.0
56392,227200.453257,178525.689353,-16886.684595,沙沙毛团,,1.0,192.0
56393,219624.909173,172988.806028,-16453.465085,沙沙毛团,,1.0,192.0
56394,221076.772291,176299.420847,-16559.505092,沙沙毛团,,1.0,192.0
56395,201869.446906,148540.244772,-11469.520148,盗面毛团,,1.0,232.0
56396,228455.036814,161187.998371,-16531.198043,珠花贝壳,,1.0,84.0
56397,229752.782536,164726.953176,-16537.574337,珠花贝壳,,1.0,84.0
56398,225440.777088,161196.792834,-16533.76661,珠花贝壳,,1.0,84.0
56399,225225.311049,159612.195743,-16540.312248,小星扇贝,,1.0,98.0
5640,754035.0,436367.519531,-22353.626953,风铃子,,1.0,64.0
56400,226214.859498,164942.198549,-16552.093736,小星扇贝,,1.0,98.0
56401,226435.970311,151645.265801,-14466.827955,小星扇贝,,1.0,98.0
56402,221389.198351,147818.170855,-14452.526135,小星扇贝,,1.0,98.0
56403,223583.123307,153301.410201,-14443.646762,珠花贝壳,,1.0,84.0
56404,226011.084093,147730.243131,-14447.089912,珠花贝壳,,1.0,84.0
56405,226731.432864,148470.76008,-14462.591012,珠花贝壳,,1.0,84.0
56406,221301.555826,155604.193393,-13802.521598,小野菊,,1.0,189.0
56407,220924.078133,156211.526301,-13858.298256,小野菊,,1.0,189.0
56408,217498.166041,172495.796445,-15838.652704,小野菊,,1.0,189.0
56409,217629.308512,171461.40252,-15797.627827,小野菊,,1.0,189.0
5641,758494.001953,439661.59375,-22151.013672,风铃子,,1.0,64.0
56410,218536.240132,172376.0923,-16222.731439,小野菊,,1.0,189.0
56411,215494.55397,185478.557287,-17266.04505,小野菊,,1.0,189.0
56412,215454.117265,184520.247384,-17179.000879,小野菊,,1.0,189.0
56413,216341.382908,183652.011254,-17051.568517,小野菊,,1.0,189.0
56414,245982.906326,171461.523482,-14066.435929,小野菊,,1.0,189.0
56415,244023.567381,170873.435403,-14046.652806,小野菊,,1.0,189.0
56416,240210.511481,166335.134184,-13177.802206,小野菊,,1.0,189.0
56417,240669.636673,167842.217804,-13721.423637,小野菊,,1.0,189.0
56418,241659.81123,167064.814613,-13168.94494,小野菊,,1.0,189.0
56419,229895.660309,155240.992834,-13825.63707,小野菊,,1.0,189.0
5642,757999.626587,439399.0625,-22142.585938,风铃子,,1.0,64.0
56420,230905.324079,155701.390347,-13785.060122,小野菊,,1.0,189.0
56421,230815.85001,155070.636242,-13810.344551,小野菊,,1.0,189.0
56422,203560.253691,155712.02436,-10589.267597,纽扣松果,,1.0,87.0
56423,203749.402288,155872.036772,-10601.643523,纽扣松果,,1.0,87.0
56424,204404.572156,155702.849586,-10818.828821,纽扣松果,,1.0,87.0
56425,204098.987774,156079.542869,-10659.814326,纽扣松果,,1.0,87.0
56426,246940.31286,166579.352665,-11563.483474,纽扣松果,,1.0,87.0
56427,246077.837592,167660.568407,-12024.920811,纽扣松果,,1.0,87.0
56428,244293.557341,159090.658406,-9622.460966,纽扣松果,,1.0,87.0
56429,243775.186189,162953.101954,-10366.587506,纽扣松果,,1.0,87.0
5643,723125.710938,421257.033203,-22537.675781,风铃子,,1.0,64.0
56430,243596.958733,159431.143657,-9837.640054,纽扣松果,,1.0,87.0
56431,228554.993333,186465.694752,-17564.745053,满满果,,1.0,91.0
56432,227849.273761,187437.351007,-17523.357779,满满果,,1.0,91.0
56433,241055.025361,164058.094024,-12618.964267,满满果,,1.0,91.0
56434,241894.931988,164871.899607,-12607.073525,满满果,,1.0,91.0
56435,241011.679581,164892.60934,-12751.970871,满满果,,1.0,91.0
56436,229376.418746,156839.647301,-15034.842041,壁灯红椒,,1.0,95.0
56437,229376.418746,156762.647301,-15034.842041,壁灯红椒,,1.0,95.0
56438,229376.418746,156682.647301,-15034.842041,壁灯红椒,,1.0,95.0
56439,229376.418746,156609.647301,-15034.842041,壁灯红椒,,1.0,95.0
5644,724612.0,423926.0,-22189.492188,风铃子,,1.0,64.0
56440,229376.418746,156542.647301,-15034.842041,壁灯红椒,,1.0,95.0
56441,240079.631104,176982.239248,-15960.671788,结结蕨,,1.0,201.0
56442,229900.832452,163723.803248,-16319.404112,结结蕨,,1.0,201.0
56443,230504.922965,163713.326578,-16142.03862,结结蕨,,1.0,201.0
56444,224560.432755,183326.920596,-16327.361906,结结蕨,,1.0,201.0
56445,230778.20825,164264.024399,-16066.141261,结结蕨,,1.0,201.0
56446,218016.468819,156942.987221,-13945.899848,小野菊,,1.0,189.0
56447,218750.614354,156671.697986,-13922.670456,小野菊,,1.0,189.0
56448,218211.188201,154803.506468,-13863.333215,小野菊,,1.0,189.0
56449,216584.643538,155753.989882,-13789.351375,小野菊,,1.0,189.0
5645,724158.0,422999.0,-22175.056641,风铃子,,1.0,64.0
56450,218844.119767,153724.294129,-13857.612175,小野菊,,1.0,189.0
56451,220004.964222,154368.697479,-13934.843861,小野菊,,1.0,189.0
56452,215699.007478,158265.204323,-14254.49356,路灯花,,1.0,90.0
56453,214304.114054,158231.874983,-13964.478285,路灯花,,1.0,90.0
56454,216314.968185,159420.67621,-14453.66096,路灯花,,1.0,90.0
56455,217875.353607,160006.969773,-14774.615494,路灯花,,1.0,90.0
56456,218147.150952,161228.18338,-14920.631778,路灯花,,1.0,90.0
56457,219096.504987,162401.342094,-14990.785399,路灯花,,1.0,90.0
56458,219788.703335,165662.670612,-15229.526935,路灯花,,1.0,90.0
56459,242623.141479,182844.937469,-16905.401272,路灯花,,1.0,90.0
5646,724726.0,422901.0,-22173.40625,风铃子,,1.0,64.0
56460,246344.550341,184618.891802,-16340.883559,路灯花,,1.0,90.0
56461,245751.974742,183553.36647,-16453.433953,路灯花,,1.0,90.0
56462,218603.203316,156424.812371,-13919.019253,满满果,,1.0,91.0
56463,218219.530122,156217.671736,-13927.600962,满满果,,1.0,91.0
56464,216930.311513,155877.354831,-13828.895086,满满果,,1.0,91.0
56465,217836.717886,155138.671078,-13837.53997,满满果,,1.0,91.0
56466,220053.244847,153574.758672,-13912.699095,满满果,,1.0,91.0
56467,219575.196431,155943.81424,-13918.868944,满满果,,1.0,91.0
56468,219770.488351,157462.375278,-14087.862547,满满果,,1.0,91.0
56469,220511.683739,175451.99528,-16474.38968,纽扣松果,,1.0,87.0
5647,721160.0,425041.166016,-22188.759766,风铃子,,1.0,64.0
56470,220554.738231,175422.148451,-16478.635208,纽扣松果,,1.0,87.0
56471,220520.575242,175408.892391,-16477.919768,纽扣松果,,1.0,87.0
56472,220571.505891,175372.494138,-16481.939339,纽扣松果,,1.0,87.0
56473,220501.496364,175360.519671,-16479.415926,纽扣松果,,1.0,87.0
56474,220569.225207,175458.574522,-16482.83091,纽扣松果,,1.0,87.0
56475,221891.622116,174394.048463,-16465.881156,壁灯红椒,,1.0,95.0
56476,221910.791225,174425.466009,-16468.612525,壁灯红椒,,1.0,95.0
56477,221871.809806,174415.909602,-16467.055711,壁灯红椒,,1.0,95.0
56478,221920.052586,174378.480434,-16468.444619,壁灯红椒,,1.0,95.0
56479,221884.312951,174461.70433,-16471.382886,壁灯红椒,,1.0,95.0
5648,723978.349609,426643.160156,-21733.099609,风铃子,,1.0,64.0
56480,221933.850141,174438.125656,-16470.683245,壁灯红椒,,1.0,95.0
56481,220567.900713,165333.501483,-14931.86632,结结蕨,,1.0,201.0
56482,229731.267696,182580.073107,-17140.850759,结结蕨,,1.0,201.0
56483,243036.884651,178350.085156,-15923.720017,结结蕨,,1.0,201.0
56484,243615.841032,178122.847724,-15749.632698,结结蕨,,1.0,201.0
56485,238061.548573,172187.902691,-16156.08935,结结蕨,,1.0,201.0
56486,225748.102923,168377.352131,-16377.136705,结结蕨,,1.0,201.0
56487,226310.578894,167660.66921,-16407.720276,结结蕨,,1.0,201.0
56488,228141.665438,174623.482687,-16195.972919,结结蕨,,1.0,201.0
56489,221373.435608,148271.732272,-14468.108026,小星扇贝,,1.0,98.0
5649,721834.6875,427864.980469,-21105.626953,风铃子,,1.0,64.0
56490,223145.68435,147208.279966,-14457.844787,小星扇贝,,1.0,98.0
56491,222861.248888,146666.491079,-14432.000928,壁灯红椒,,1.0,95.0
56492,224521.02592,154179.035821,-14452.806169,壁灯红椒,,1.0,95.0
56493,224968.106757,154847.390257,-14458.389781,壁灯红椒,,1.0,95.0
56494,223691.753932,147365.133178,-14430.935515,壁灯红椒,,1.0,95.0
56495,226083.550033,154845.964317,-14436.398255,纽扣松果,,1.0,87.0
56496,224674.335844,154340.116026,-14455.143776,纽扣松果,,1.0,87.0
56497,225680.867367,157052.62069,-16531.533031,纽扣松果,,1.0,87.0
56498,227647.431451,156928.711341,-16491.404083,纽扣松果,,1.0,87.0
56499,227652.940499,160070.702263,-16521.179242,壁灯红椒,,1.0,95.0
5650,732105.359375,450866.761719,-17737.320312,尖帽仙,,1.0,71.0
56500,228015.445984,159841.721306,-16513.745341,珠花贝壳,,1.0,84.0
56501,227442.472756,165917.483508,-16546.399648,珠花贝壳,,1.0,84.0
56502,232059.195426,168623.105697,-16550.429141,珠花贝壳,,1.0,84.0
56503,222506.652934,146372.777582,-14460.987485,珠花贝壳,,1.0,84.0
56504,201474.073667,156982.684345,-10073.362403,纽扣松果,,1.0,87.0
56505,201716.337974,157043.343429,-10093.51914,纽扣松果,,1.0,87.0
56506,201701.723894,156892.780801,-10098.11262,纽扣松果,,1.0,87.0
56507,199677.963823,162835.229164,-10408.236268,纽扣松果,,1.0,87.0
56508,199635.242616,162277.532099,-10417.08503,纽扣松果,,1.0,87.0
56509,200063.607455,162950.87485,-10469.604389,纽扣松果,,1.0,87.0
5651,731959.128906,450945.761719,-17700.402344,尖帽仙,,1.0,71.0
56510,199145.697965,164596.855633,-10164.949894,纽扣松果,,1.0,87.0
56511,199125.925293,165498.979723,-10152.804841,纽扣松果,,1.0,87.0
56512,199748.515218,164479.925455,-10311.408144,纽扣松果,,1.0,87.0
56513,200852.279055,163706.80776,-10506.926079,纽扣松果,,1.0,87.0
56514,203708.994986,166317.979429,-10457.707972,纽扣松果,,1.0,87.0
56515,202828.323927,166345.533948,-10511.686968,纽扣松果,,1.0,87.0
56516,203247.529114,166499.922312,-10503.709107,纽扣松果,,1.0,87.0
56517,215356.441314,149979.568514,-13983.564902,路灯花,,1.0,90.0
56518,214290.992027,149847.992487,-13654.318776,路灯花,,1.0,90.0
56519,212869.374279,148875.816595,-13322.599414,路灯花,,1.0,90.0
5652,731926.011719,450716.234375,-17692.583984,尖帽仙,,1.0,71.0
56520,211230.916785,150390.648907,-12880.847811,路灯花,,1.0,90.0
56521,209562.160376,150451.421124,-12468.702813,路灯花,,1.0,90.0
56522,208419.622687,152383.62238,-12075.987192,路灯花,,1.0,90.0
56523,206878.666755,151823.713928,-11831.679652,路灯花,,1.0,90.0
56524,212075.171061,160199.76664,-12957.284253,小野菊,,1.0,189.0
56525,211803.417191,162349.043621,-12799.068646,小野菊,,1.0,189.0
56526,210423.005859,162717.685211,-12726.318256,小野菊,,1.0,189.0
56527,209129.489941,162635.492294,-12572.536643,小野菊,,1.0,189.0
56528,205322.018629,164621.756625,-10600.796873,小野菊,,1.0,189.0
56529,203840.569561,164249.286253,-10620.692368,小野菊,,1.0,189.0
5653,730680.300781,440864.363281,-19543.323287,尖帽仙,,1.0,71.0
56530,205096.818361,165787.594491,-10506.379335,小野菊,,1.0,189.0
56531,200819.021443,161220.064385,-10752.713519,小野菊,,1.0,189.0
56532,202017.400732,160273.674428,-10787.735788,小野菊,,1.0,189.0
56533,201467.306922,160832.571082,-10861.765159,小野菊,,1.0,189.0
56534,200562.762548,155942.706398,-9953.650642,小野菊,,1.0,189.0
56535,202506.085785,156042.048056,-10232.807997,小野菊,,1.0,189.0
56536,202836.647204,157350.424449,-10198.632683,小野菊,,1.0,189.0
56537,204804.80554,169139.406762,-11464.294984,小野菊,,1.0,189.0
56538,204716.59183,169872.108221,-11753.180925,小野菊,,1.0,189.0
56539,203486.2278,170955.068406,-11919.956366,小野菊,,1.0,189.0
5654,730780.951172,441152.285156,-19477.85203,尖帽仙,,1.0,71.0
56540,212964.167829,165936.180882,-12469.060236,壁灯红椒,,1.0,95.0
56541,212908.553137,165989.435048,-12469.060236,壁灯红椒,,1.0,95.0
56542,212850.77164,166044.76405,-12469.060236,壁灯红椒,,1.0,95.0
56543,212798.046024,166095.251766,-12469.060236,壁灯红椒,,1.0,95.0
56544,212749.65402,166141.589806,-12469.060236,壁灯红椒,,1.0,95.0
56545,226020.0,177280.0,-17103.00279,小野菊,,1.0,189.0
56546,226600.0,178520.0,-16920.0,小野菊,,1.0,189.0
56547,226350.0,175390.0,-16708.147142,小野菊,,1.0,189.0
56548,226740.0,176100.0,-16780.0,小野菊,,1.0,189.0
56549,226330.0,175870.0,-16807.439471,小野菊,,1.0,189.0
5655,730972.039332,440901.578125,-19542.652343,尖帽仙,,1.0,71.0
56550,226610.0,175070.0,-16597.372829,小野菊,,1.0,189.0
56551,229545.598881,175430.161092,-16342.095409,小野菊,,1.0,189.0
56552,230094.028448,173893.029088,-16027.347615,小野菊,,1.0,189.0
56553,229954.82882,172339.805051,-15807.21026,小野菊,,1.0,189.0
56554,230351.655778,172142.611764,-15854.41855,小野菊,,1.0,189.0
56555,230607.475925,174368.495956,-16258.433498,小野菊,,1.0,189.0
56556,231480.077745,173925.723522,-16549.593578,小野菊,,1.0,189.0
56557,232311.943539,175749.381381,-16884.302181,小野菊,,1.0,189.0
56558,230101.695956,176605.775822,-16868.872444,小野菊,,1.0,189.0
56559,228885.047231,178776.071848,-16871.655127,小野菊,,1.0,189.0
5656,765128.500977,433905.511719,-22926.1875,尖帽仙,,1.0,71.0
56560,227294.981251,179605.034254,-16888.296584,小野菊,,1.0,189.0
56561,224659.888259,174565.418683,-17033.787145,小野菊,,1.0,189.0
56562,222516.066408,171544.024422,-16350.378887,小野菊,,1.0,189.0
56563,222529.25279,170771.50667,-16185.011511,小野菊,,1.0,189.0
56564,221470.314228,169630.478239,-15923.498686,小野菊,,1.0,189.0
56565,225956.57061,170190.659768,-16261.549524,小野菊,,1.0,189.0
56566,227238.029314,171136.540768,-15876.720216,小野菊,,1.0,189.0
56567,228743.042715,172013.385743,-15775.471643,小野菊,,1.0,189.0
56568,228772.467815,173966.451742,-16196.522996,小野菊,,1.0,189.0
56569,228633.684571,175743.637427,-16529.655526,小野菊,,1.0,189.0
5657,764962.257812,433913.453125,-22931.589844,尖帽仙,,1.0,71.0
56570,228368.117946,174559.305831,-16309.047064,小野菊,,1.0,189.0
56571,229348.775467,174758.47765,-16229.797863,小野菊,,1.0,189.0
56572,221267.627933,162069.044007,-15181.701591,小野菊,,1.0,189.0
56573,221646.589445,163747.875411,-15054.465323,小野菊,,1.0,189.0
56574,220401.387666,162713.413038,-14942.880159,小野菊,,1.0,189.0
56575,222968.619015,162815.548685,-15635.11826,小野菊,,1.0,189.0
56576,222589.28755,161345.611097,-15329.139275,小野菊,,1.0,189.0
56577,223583.886914,163741.953229,-15917.462942,小野菊,,1.0,189.0
56578,225293.214151,162885.258559,-16522.280024,小野菊,,1.0,189.0
56579,224162.863941,163234.334033,-16118.127455,满满果,,1.0,91.0
5658,765060.295898,433623.648438,-22921.859375,尖帽仙,,1.0,71.0
56580,222638.787392,164846.161079,-15451.595446,满满果,,1.0,91.0
56581,222145.62523,161994.996252,-15362.836753,满满果,,1.0,91.0
56582,221257.122414,160633.119332,-14968.798824,满满果,,1.0,91.0
56583,222820.036927,160791.23439,-15331.619015,满满果,,1.0,91.0
56584,231088.513777,183646.586472,-17665.420142,满满果,,1.0,91.0
56585,231747.900963,183302.207147,-17878.212661,满满果,,1.0,91.0
56586,231578.087423,181709.604458,-17559.769296,满满果,,1.0,91.0
56587,230001.624439,186003.886196,-17924.854152,满满果,,1.0,91.0
56588,228984.664858,183882.969369,-17147.205563,满满果,,1.0,91.0
56589,223487.280892,184909.317666,-16481.421545,满满果,,1.0,91.0
5659,728828.115234,432428.003906,-21165.357422,尖帽仙,,1.0,71.0
56590,221992.043003,183472.561455,-16651.043164,满满果,,1.0,91.0
56591,223857.883305,180904.271211,-16800.702745,满满果,,1.0,91.0
56592,220898.332676,182171.501451,-16802.45073,满满果,,1.0,91.0
56593,225943.389691,183203.364331,-16526.718653,满满果,,1.0,91.0
56594,227803.483085,184251.053855,-16916.529109,满满果,,1.0,91.0
56595,227092.864619,190785.288798,-17500.411916,满满果,,1.0,91.0
56596,229124.696279,188631.329165,-17512.795133,满满果,,1.0,91.0
56597,224714.057805,189259.512069,-17584.5208,满满果,,1.0,91.0
56598,221063.426378,191111.734553,-17774.798175,满满果,,1.0,91.0
56599,222493.017173,189310.780238,-17606.719551,满满果,,1.0,91.0
5660,728636.597656,432398.667969,-21127.792969,尖帽仙,,1.0,71.0
56600,223730.612765,186450.252852,-16606.780739,小野菊,,1.0,189.0
56601,224399.518599,187753.19406,-17086.108904,小野菊,,1.0,189.0
56602,222486.371388,187937.392513,-16964.860786,小野菊,,1.0,189.0
56603,223055.254883,186817.201245,-16547.279991,小野菊,,1.0,189.0
56604,222805.62556,191473.805748,-17510.901845,小野菊,,1.0,189.0
56605,222904.697087,191195.241622,-17610.465375,小野菊,,1.0,189.0
56606,229073.980485,186869.546864,-17576.586955,小野菊,,1.0,189.0
56607,231080.805071,190585.44794,-18039.33583,小野菊,,1.0,189.0
56608,230756.15952,189540.880834,-18182.417569,小野菊,,1.0,189.0
56609,231093.299294,184096.92482,-17747.523906,小野菊,,1.0,189.0
5661,728784.736328,432141.269531,-21195.048828,尖帽仙,,1.0,71.0
56610,229523.597184,184302.383065,-17326.774566,小野菊,,1.0,189.0
56611,230284.241292,184589.709938,-17639.697148,小野菊,,1.0,189.0
56612,232472.02577,180809.708524,-17986.351054,小野菊,,1.0,189.0
56613,235551.222479,183183.040133,-18051.440485,小野菊,,1.0,189.0
56614,235484.201556,183963.469294,-18098.804738,小野菊,,1.0,189.0
56615,235223.321907,182881.505597,-18056.257563,小野菊,,1.0,189.0
56616,223787.239119,159044.321918,-15082.372324,壁灯红椒,,1.0,95.0
56617,223789.906268,159121.275711,-15082.372324,壁灯红椒,,1.0,95.0
56618,223792.677332,159201.227704,-15082.372324,壁灯红椒,,1.0,95.0
56619,223795.205927,159274.183898,-15082.372324,壁灯红椒,,1.0,95.0
5662,725749.976562,420505.210938,-22783.394531,尖帽仙,,1.0,71.0
56620,223797.526693,159341.143692,-15082.372324,壁灯红椒,,1.0,95.0
